Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon,Fst_Rascon:Molino,Dxy_Rascon:Molino
ENSAMXG00000025305,cx40.8,connexin 40.8 [Source:ZFIN;Acc:ZDB-GENE-050616-10],cell junction;connexon complex;gap junction;cell communication;plasma membrane;integral component of membrane;membrane;gap junction channel activity,0.000840643,0.001842963,0,0.0001962,0.001642248,0.001318449,0.001513247,0.00167535,0.23679982,0.23657055,0.19633392,0.25206771,0.247360097,0.002242654,0.002295576,NA,-0.104548,-1.46933,-1.1067,-0.640159,0.15140265,0.001021049
ENSAMXG00000007331,gnptab,"N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits [Source:ZFIN;Acc:ZDB-GENE-030131-4714]",transcription factor binding;calcium ion binding;nucleus;integral component of membrane;membrane,0.000183438,0.001766066,0,0.0000833,0.000944731,0.001415063,0.001231284,0.001852126,0.417050029,0.24840772,0.211712586,0.120712339,0.292505893,0.001191872,0.002688606,NA,-0.541768,-1.1407,-2.01681,-1.32428,0.280491631,0.001452916
ENSAMXG00000007523,limch1b,LIM and calponin homology domains 1b [Source:ZFIN;Acc:ZDB-GENE-030131-9210],protein binding;metal ion binding;zinc ion binding,0.000435465,0.002974673,0.000168127,0.000520833,0.001550595,0.004510539,0.003285666,0.002544773,0.359283694,0.459441556,0.445406845,0.332572496,0.313919696,0.005242477,0.004789187,NA,NA,NA,NA,NA,0.391818737,0.00286306
ENSAMXG00000007575,NA,NA,nucleic acid binding;metal ion binding,0.000153374,0.00102099,0,0.000717877,0.00159184,0.007594155,0.001134685,0.000901074,0.075766522,0.0721397,0.871458273,0.705056888,0.684610325,0.005718516,0.005975204,NA,NA,NA,NA,NA,0.334524508,0.003642638
ENSAMXG00000007581,rtn4rl2b,reticulon 4 receptor-like 2b [Source:ZFIN;Acc:ZDB-GENE-040310-2],protein binding,0,0.000171095,0,0,0.000120773,0.000810185,0.0000604,0.0000604,0.0465116,0.0465116,0.5,0.0148356,0.01051327,0.0000855,0.0000855,NA,NA,NA,NA,NA,0.51836305,0.000785024
ENSAMXG00000011521,mgat4b,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B [Source:ZFIN;Acc:ZDB-GENE-040704-19]","transferase activity, transferring hexosyl groups;carbohydrate metabolic process;membrane",0,0,0,0,0.001006375,0,0.000922509,0.000922509,0.529332,0.529332,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.509039,0.000922509
ENSAMXG00000006541,cpne7 (2 of 2),copine VII [Source:ZFIN;Acc:ZDB-GENE-131125-70],protein binding,0.000140845,0.001224339,0,0,0.000246914,0.002112676,0.000123457,0.000197531,0.0465116,0.0465116,0.325520825,0.112537733,0.107877067,0.000704225,0.000774648,NA,NA,NA,NA,NA,0.51836305,0.001604938
ENSAMXG00000015150,tnfrsf19,"tumor necrosis factor receptor superfamily, member 19 [Source:ZFIN;Acc:ZDB-GENE-030131-6760]",protein binding;integral component of membrane;membrane;sprouting angiogenesis;posterior lateral line development;posterior lateral line neuromast deposition;establishment of endothelial blood-brain barrier,0.000413799,0.001200125,0,0.000344058,0.001193674,0.00153542,0.001820352,0.002402268,0.356568829,0.253272429,0.230875483,0.265943418,0.380448793,0.002139071,0.002963571,NA,NA,NA,NA,NA,0.521165256,0.004327067
ENSAMXG00000002674,RIMBP2 (2 of 2),RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339],protein binding,0.001164603,0.00229584,0.0000972,0.000262852,0.001547352,0.002030326,0.002521153,0.002572587,0.2306959,0.314515563,0.262210445,0.357331695,0.304257201,0.00383806,0.004079277,-1.71304,-0.516838,-1.09442,-1.17689,-0.86287,0.29659932,0.002491084
ENSAMXG00000002738,si:dkey-112m2.1,si:dkey-112m2.1 [Source:ZFIN;Acc:ZDB-GENE-091116-15],integral component of membrane;membrane,0.000888269,0.002352342,0.000160173,0,0.00153101,0.003029421,0.002526164,0.001667068,0.145402837,0.279459604,0.365755387,0.295487637,0.162460005,0.002908041,0.002178573,0,-0.383332,NA,0.0962965,-1.43039,0.316865468,0.003187778
ENSAMXG00000015400,gclm,"glutamate-cysteine ligase, modifier subunit [Source:ZFIN;Acc:ZDB-GENE-030131-5906]",NA,0.000703426,0.00304269,0,0.001671046,0.001766679,0.002361166,0.002746487,0.00146794,0.133130744,0.229574182,0.19482476,0.161668251,0.144049586,0.00357906,0.002799036,NA,NA,NA,NA,NA,0.345492706,0.002603137
ENSAMXG00000014145,si:dkeyp-121d2.7,si:dkeyp-121d2.7 [Source:ZFIN;Acc:ZDB-GENE-141215-52],nucleic acid binding;metal ion binding,0.000839672,0.002625786,0,0.000758543,0.00056933,0.002063263,0.002444444,0.003121212,0.791110333,0.36254408,0.230592772,0.213908068,0.35770683,0.002959216,0.003797367,NA,NA,NA,NA,NA,0.625811367,0.002323232
ENSAMXG00000015501,kdm2ab,lysine (K)-specific demethylase 2Ab [Source:ZFIN;Acc:ZDB-GENE-101007-5],protein binding;metal ion binding;nucleus;DNA binding;zinc ion binding,0.000191673,0.000718583,0,0.000422624,0.000989525,0.003243091,0.001727581,0.001425504,0.3739272,0.325856794,0.809298408,0.416870997,0.39404775,0.002073587,0.002038751,NA,NA,NA,NA,NA,0.4979013,0.002296785
ENSAMXG00000015312,rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3 [Source:ZFIN;Acc:ZDB-GENE-111213-1]",regulation of RNA splicing;RNA splicing;RNA binding;nucleotide binding;mRNA processing;catalytic activity;nucleic acid binding;nucleus,0.000490149,0.00125385,0,0.0000904,0.001003507,0.001076456,0.002985075,0.001826803,0.33966124,0.5181332,0.229177708,0.46510924,0.270574628,0.002733696,0.00170994,NA,-0.15567,0,-0.0899783,-1.29119,0.0765804,0.000466853
ENSAMXG00000003473,znhit2,"zinc finger, HIT-type containing 2 [Source:ZFIN;Acc:ZDB-GENE-061103-46]",NA,0.000255058,0.002055378,0,0,0.000218293,0.002819617,0.000654879,0.000785855,0.332676933,0.4892593,0.475952375,0.264436615,0.270688982,0.002164738,0.002124718,NA,0.282734,NA,-1.44071,-1.45138,0.6547247,0.001309758
ENSAMXG00000004854,igsf9bb,"immunoglobulin superfamily, member 9Bb [Source:ZFIN;Acc:ZDB-GENE-091112-15]",protein binding;integral component of membrane;membrane,0.000176681,0.001088972,0,0,0.000884427,0.001588158,0.001256052,0.001009409,0.229092386,0.307692979,0.448071091,0.31829396,0.266914017,0.002037636,0.001748472,NA,-0.710308,NA,-0.607263,-1.06027,0.450444417,0.002352243
ENSAMXG00000004909,CADM1 (2 of 2),cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951],integral component of membrane;membrane,0,0,0,0,0,0,0.008264463,0.004132231,1,1,NA,1,NA,0.004115226,0,NA,NA,NA,NA,NA,1,0.004132231
ENSAMXG00000006223,NA,NA,protein binding,0.000967829,0.00183797,0,0,0.001199519,0.00214472,0.001677648,0.001692518,0.176369712,0.256221506,0.251632302,0.24930119,0.198732486,0.002447021,0.002365081,NA,NA,NA,NA,NA,0.302404806,0.002081038
ENSAMXG00000005646,slc20a1a,"solute carrier family 20, member 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2217]",phosphate ion transport;inorganic phosphate transmembrane transporter activity;transmembrane transport;integral component of membrane;membrane,0.001210302,0.001277746,0,0,0.001169276,0.001383428,0.003552797,0.003195019,0.462266927,0.598983709,0.304576667,0.411504619,0.363952607,0.0038933,0.003512537,NA,-1.19454,NA,-0.71541,-1.4222,0.327632,0.002293578
ENSAMXG00000005648,ptgesl,prostaglandin E synthase 2-like [Source:ZFIN;Acc:ZDB-GENE-040426-1063],protein disulfide oxidoreductase activity;cell redox homeostasis;cell;electron carrier activity;oxidation-reduction process,0.000543795,0.001213734,0,0,0.00133154,0.001650676,0.005319149,0.005234351,0.601592533,0.628047967,0.31666666,0.7035086,0.6965624,0.003301351,0.003461261,NA,0.372026,NA,-1.78003,-1.48326,0.66464903,0.006244218
ENSAMXG00000006593,gsx1,GS homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-041008-135],"sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated",0,0.000833479,0,0.000265883,0.000515228,0.00049978,0.000447803,0.000314861,0.273128,0.273128,0.249241,0.110585,0.093199293,0.000585742,0.00049978,NA,NA,NA,NA,NA,0.239366,0.000314861
ENSAMXG00000025754,ZNF70 (2 of 2),zinc finger protein 70 [Source:HGNC Symbol;Acc:HGNC:13140],nucleic acid binding;metal ion binding,0.000233071,0.001310347,0,0,0.000873181,0.001565575,0.000473485,0.000595238,0.08792068,0.08987778,0.31166666,0.122531628,0.103141513,0.000760422,0.000881195,NA,NA,NA,NA,NA,0.23216395,0.001285173
ENSAMXG00000001226,NA,NA,protein binding;receptor-mediated endocytosis;scavenger receptor activity;membrane,0.005083798,0.009380048,0.008255602,0.002162235,0.008121213,0.013406281,0.010353423,0.010301856,0.29227057,0.349004259,0.250340547,0.236971332,0.187443212,0.010384868,0.010433102,NA,NA,NA,NA,NA,0.309677218,0.014983199
ENSAMXG00000014837,yeats2,YEATS domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081104-292],"regulation of transcription, DNA-templated",0.000324378,0.001725011,0,0.000269872,0.001140685,0.00232417,0.00226447,0.00218948,0.353378186,0.366828255,0.337483145,0.337879284,0.31723424,0.002766025,0.002736331,NA,-0.392171,-1.82325,-2.14531,-1.18991,0.414409496,0.003168568
ENSAMXG00000015992,si:dkeyp-75b4.9,si:dkeyp-75b4.9 [Source:ZFIN;Acc:ZDB-GENE-090313-396],NA,0.007767266,0.004647209,0,0.004495913,0.001692678,0.002436816,0.003099455,0.004976536,0.07405096,0.273128,0.045230905,0.714744299,0.688382485,0.050387286,0.049799679,NA,-1.93284,-2.54394,-2.07075,-1.4289,0.968251886,0.046731123
ENSAMXG00000011930,SPAG8,sperm associated antigen 8 [Source:HGNC Symbol;Acc:HGNC:14105],microtubule binding,0,0.003530962,0,0,0.000857111,0.003877737,0.001672749,0.001672749,0.4486288,0.4486288,0.3361386,0.292354173,0.292354173,0.003877737,0.003877737,NA,NA,NA,NA,NA,0.43871705,0.001672749
ENSAMXG00000010348,cd3eap,"CD3e molecule, epsilon associated protein [Source:ZFIN;Acc:ZDB-GENE-101202-2]",NA,0,0.000977135,0,0,0.000369141,0.003875969,0.00018457,0.00018457,0.0465116,0.0465116,0.65625,0.38632948,0.384602313,0.002768549,0.002768549,NA,-0.723661,NA,NA,-1.45138,0.3578174,0.00129199
ENSAMXG00000010370,si:ch211-137a8.2,si:ch211-137a8.2 [Source:ZFIN;Acc:ZDB-GENE-061103-172],protein binding;integral component of membrane;membrane,0.000291159,0.001775531,0,0.000202736,0.000990856,0.003193587,0.002214212,0.001839455,0.362491811,0.456869478,0.324719123,0.281192073,0.239011161,0.002726337,0.00238626,NA,-0.535116,-0.71263,-0.889866,-0.664715,0.52789735,0.003389976
ENSAMXG00000014347,zgc:194990,zgc:194990 [Source:ZFIN;Acc:ZDB-GENE-081022-171],protein binding,0.001333962,0.002386835,0,0,0.001563053,0.003968254,0.00249584,0.002641431,0.268273867,0.309712878,0.379338355,0.359573841,0.299897334,0.004601486,0.004280486,NA,-0.333413,NA,-0.937649,-1.34615,0.485103208,0.005130338
ENSAMXG00000014368,si:ch73-61d6.3,si:ch73-61d6.3 [Source:ZFIN;Acc:ZDB-GENE-091204-109],integral component of membrane;membrane;pigmentation;melanocyte differentiation,0.001393892,0.00220405,0,0,0.000571552,0.001607031,0.00029656,0.002131277,0.384775267,0.0756077,0.26771,0.103710429,0.237090109,0.001371958,0.003303473,NA,-0.658191,NA,0.533613,-1.38479,0.24969672,0.001008304
ENSAMXG00000014379,kcnn1b,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1b [Source:ZFIN;Acc:ZDB-GENE-060503-397]",small conductance calcium-activated potassium channel activity;calcium-activated potassium channel activity;calmodulin binding;potassium ion transmembrane transport;potassium ion transport;integral component of membrane;membrane,0.00012122,0.000709468,0.000153272,0,0.000360283,0.001775578,0.000540424,0.000526012,0.19399108,0.21878468,0.467679225,0.266822498,0.220726213,0.001077644,0.001024135,0,-0.956556,NA,-1.1407,-1.83094,0.398120486,0.001309026
ENSAMXG00000014926,CACNA2D3,"calcium channel, voltage-dependent, alpha 2/delta subunit 3 [Source:HGNC Symbol;Acc:HGNC:15460]",NA,0.000231498,0.001703155,0,0.001126717,0.000927772,0.002979436,0.002339333,0.001747269,0.322065133,0.256660547,0.465069881,0.226058825,0.255947663,0.002685753,0.002372756,NA,-0.400917,0.73199,-0.889866,-1.5993,0.394387024,0.002965108
ENSAMXG00000009382,fa2h,fatty acid 2-hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031219-4],fatty acid alpha-hydroxylase activity;fatty acid metabolic process;fatty acid biosynthetic process;endoplasmic reticulum membrane;lipid metabolic process;endoplasmic reticulum;metal ion binding;heme binding;iron ion binding;oxidation-reduction process;oxidoreductase activity;integral component of membrane;membrane,0.000178412,0.000973687,0,0.0000892,0.001388774,0.001338091,0.002161625,0.002207455,0.35193295,0.354961617,0.310814825,0.245365628,0.241819328,0.001298444,0.001343047,NA,-0.788601,0,-1.51284,-0.905398,0.366599417,0.002138711
ENSAMXG00000005586,cd276,CD276 molecule [Source:ZFIN;Acc:ZDB-GENE-070112-452],protein binding;integral component of membrane;membrane;extracellular matrix organization;skin morphogenesis;mesenchymal cell migration;embryonic medial fin morphogenesis,0.000595626,0.003261249,0,0.000753113,0.000347948,0.002143347,0.002725586,0.000382742,0.0465116,0.380523033,0.242076433,0.305896383,0.190917548,0.004429584,0.002837791,NA,0.277867,0,-1.1407,0.123651,0.0260074,0.000173974
ENSAMXG00000013372,disp2,dispatched homolog 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030915-1],hedgehog receptor activity;signal transduction;integral component of membrane;membrane;gene silencing by miRNA,0.000312968,0.002009677,0,0.000134984,0.001096959,0.001526759,0.001089503,0.001503436,0.262002795,0.201881674,0.214756361,0.159751368,0.211851696,0.001351996,0.001761867,NA,NA,NA,NA,NA,0.249199847,0.001251075
ENSAMXG00000000057,mrap2a,melanocortin 2 receptor accessory protein 2a [Source:ZFIN;Acc:ZDB-GENE-100729-3],integral component of membrane;membrane;Golgi apparatus;protein localization to cell surface;regulation of growth;type 4 melanocortin receptor binding;energy homeostasis;developmental growth;energy reserve metabolic process;negative regulation of cAMP biosynthetic process,0.000739698,0.000479433,0,0,0.001156777,0.001413839,0.001621756,0.001605123,0.242911233,0.333154567,0.882812,0.44742847,0.670732,0.001413839,0.001369483,NA,NA,NA,NA,NA,0.320806667,0.001621756
ENSAMXG00000002244,NA,NA,nucleic acid binding;metal ion binding,0,0.000486105,0.0000818,0,0.00047811,0.000327279,0.000250438,0.000250438,0.0853064,0.0853064,0.140625,0.1458065,0.1527975,0.000288922,0.000290432,NA,NA,NA,NA,NA,0.074158733,0.000292178
ENSAMXG00000015566,myl7,"myosin, light chain 7, regulatory [Source:ZFIN;Acc:ZDB-GENE-991019-3]",calcium ion binding;sarcomere organization;heart contraction;cardiac muscle tissue development;ventricular cardiac muscle cell development;cardiac muscle cell proliferation;ventricular cardiac myofibril assembly;atrial cardiac myofibril assembly;positive regulation of heart contraction,0,0.004266524,0,0.00037594,0.000330688,0.002535273,0.000363757,0.000165344,0.0465116,0.0330119,0.1625,0.12196502,0.150102849,0.002623457,0.002535273,NA,NA,NA,NA,NA,0.0367261,0.000165344
ENSAMXG00000009439,rasa3,RAS p21 protein activator 3 [Source:ZFIN;Acc:ZDB-GENE-090313-21],protein binding;regulation of GTPase activity;GTPase activator activity;positive regulation of GTPase activity;intracellular signal transduction;intracellular;signal transduction;integral component of membrane;membrane;thrombocyte differentiation;nucleate erythrocyte differentiation,0.000334169,0.001990735,0,0.0001716,0.000635958,0.001850916,0.00076446,0.001135872,0.233452978,0.213491567,0.252875346,0.241212681,0.241835406,0.00236678,0.002017919,NA,NA,NA,NA,NA,0.552570218,0.002704457
ENSAMXG00000006418,si:dkey-183j2.10,si:dkey-183j2.10 [Source:ZFIN;Acc:ZDB-GENE-130530-729],ionotropic glutamate receptor signaling pathway;extracellular-glutamate-gated ion channel activity;ionotropic glutamate receptor activity;postsynaptic membrane;cell junction;synapse;ion transmembrane transport;ion channel activity;receptor activity;ion transport;transport;plasma membrane;integral component of membrane;membrane,0.000406015,0.00155929,0,0.000191729,0.000735931,0.000952381,0.00177381,0.001619048,0.51702615,0.48517922,0.1508334,0.260885238,0.263738613,0.00240873,0.002202381,NA,NA,NA,NA,NA,0.13268615,0.00047619
ENSAMXG00000012613,PLEKHH3,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 3 [Source:HGNC Symbol;Acc:HGNC:26105]",cytoskeleton;signal transduction,0.000360383,0.002832408,0,0,0.000864869,0.002044612,0.002782265,0.002242266,0.4174331,0.50749994,0.219805885,0.328712883,0.274252123,0.00356792,0.003067039,NA,0.0274574,NA,-1.86792,-1.44102,0.164993144,0.000989921
ENSAMXG00000004419,GRIK2 (2 of 2),"glutamate receptor, ionotropic, kainate 2 [Source:HGNC Symbol;Acc:HGNC:4580]",ionotropic glutamate receptor signaling pathway;extracellular-glutamate-gated ion channel activity;ionotropic glutamate receptor activity;postsynaptic membrane;cell junction;synapse;ion transmembrane transport;ion channel activity;receptor activity;ion transport;transport;plasma membrane;integral component of membrane;membrane,0.0000768,0.000612667,0,0.0000768,0.000558796,0.001109831,0.000422589,0.000409784,0.1907088,0.19065726,0.336309514,0.065404368,0.061373983,0.000371366,0.000379904,NA,-0.734286,-1.51284,-1.51284,-0.447849,0.414185043,0.001152516
ENSAMXG00000017062,TMCC1 (2 of 2),transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116],integral component of membrane;membrane,0.000415029,0.000858423,0,0,0.000921889,0.002150971,0.001968504,0.001753758,0.3677553,0.453154467,0.70616975,0.485978478,0.421979378,0.002848808,0.002659395,NA,NA,NA,NA,NA,0.32706055,0.001491291
ENSAMXG00000001243,tfb2m,"transcription factor B2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-070521-3]","rRNA methylation;transcription initiation from mitochondrial promoter;transcription cofactor activity;rRNA (adenine-N6,N6-)-dimethyltransferase activity;rRNA processing;methylation;methyltransferase activity;transferase activity;mitochondrion;regulation of transcription, DNA-templated",0.00133994,0.003935422,0,0.000508953,0.001332003,0.001891483,0.000686813,0.002029915,0.179906233,0.06978848,0.102120563,0.171838524,0.196712827,0.003040443,0.003745682,NA,NA,NA,NA,NA,0.05621288,0.000686813
ENSAMXG00000001027,NA,NA,protein binding;regulation of ARF protein signal transduction;ARF guanyl-nucleotide exchange factor activity;positive regulation of GTPase activity,0.000377105,0.002277722,0.0000745,0.00031196,0.001640642,0.002332853,0.001441258,0.00133652,0.135283435,0.136554033,0.252458845,0.192570397,0.173365141,0.002645774,0.00251408,NA,NA,NA,NA,NA,0.308315059,0.003070199
