Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon,Fst_Rascon:Molino,Dxy_Rascon:Molino,Dxy_Pachon:Molino,Fst_Pachon:Molino,Dxy_Tinaja:Molino,Fst_Tinaja:Molino,Dxy_Tinaja:Pachon,Fst_Tinaja:Pachon,Fst_Outliers
ENSAMXG00000010223,NA,NA,protein phosphorylation;protein kinase activity;ATP binding,0.000252525,0,0,0,0.001186104,0,0.006944444,0.006839226,0.906199333,0.929830333,NA,NA,NA,0,0.000126263,NA,NA,NA,NA,NA,0.926992333,0.006944444,0,NA,0.000126263,NA,0.000126263,NA,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000011169,NA,NA,"phosphotransferase activity, alcohol group as acceptor;carbohydrate metabolic process;integral component of membrane;membrane",0,0,0.000332447,0,0.000443263,0.000166223,0.002437943,0.002437943,0.932007,0.932007,0.00784133,NA,NA,0,0,NA,NA,NA,NA,NA,0.927448,0.002604167,0.000166223,0.0148356,0.000166223,0.0148356,0,NA,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000012159,tbc1d7,"TBC1 domain family, member 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1747]",NA,0.000112994,0,0,0,0.000753297,0,0.00527307,0.005225989,0.9305152,0.9456056,NA,NA,NA,0,0.0000565,NA,NA,NA,NA,NA,0.9419584,0.00527307,0,NA,0.0000565,NA,0.0000565,0,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000013496,pcyt2,"phosphate cytidylyltransferase 2, ethanolamine [Source:ZFIN;Acc:ZDB-GENE-041010-132]",biosynthetic process;catalytic activity,0,0,0,0,0.000706216,0,0.003951149,0.003884181,0.932007,0.932007,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.927448,0.003884181,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000019905,NA,NA,NA,0,0,0,0,0.000483093,0,0.002657005,0.002657005,0.932007,0.932007,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.927448,0.002657005,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000020524,faua,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed a [Source:ZFIN;Acc:ZDB-GENE-040426-1700],protein binding;translation;ribosome;structural constituent of ribosome;intracellular,0,0,0,0,0.001025291,0,0.004385965,0.004385965,0.8820175,0.8820175,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.8656895,0.004385965,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000020598,syngr2a,synaptogyrin 2a [Source:ZFIN;Acc:ZDB-GENE-070112-1292],integral component of membrane;membrane,0,0,0.000173883,0,0.000260825,0.0000869,0.001434533,0.001434533,0.932007,0.932007,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.927448,0.001521475,0.0000869,0.00619094,0.0000869,0.00619094,0,NA,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000021198,ebf2 (2 of 2),early B-cell factor 2 [Source:ZFIN;Acc:ZDB-GENE-990715-11],"DNA binding;regulation of transcription, DNA-templated",0.00023753,0,0,0,0.000723222,0,0.001988862,0.001909308,0.776543,0.862043,NA,NA,NA,0,0.000118765,NA,NA,NA,NA,NA,0.853529,0.001988862,0,NA,0.000118765,NA,0.000118765,0,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000025293,zgc:77748,zgc:77748 [Source:ZFIN;Acc:ZDB-GENE-040426-1864],integral component of membrane;membrane,0.000236407,0,0,0,0.000402577,0,0.002214171,0.002113527,0.856555,0.932007,NA,NA,NA,0,0.000118203,NA,NA,NA,NA,NA,0.927448,0.002214171,0,NA,0.000118203,NA,0.000118203,0,Diversity_too_low_RioChoy; Molino-Rascon
ENSAMXG00000000720,crebl2,cAMP responsive element binding protein-like 2 [Source:ZFIN;Acc:ZDB-GENE-040718-456],"transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding;regulation of transcription, DNA-templated",0,0,0,0,0.00044803,0,0.000224014,0.000224014,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000224014,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000000782,dusp23b,dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163],protein tyrosine/serine/threonine phosphatase activity;peptidyl-tyrosine dephosphorylation;phosphatase activity;protein tyrosine phosphatase activity;dephosphorylation;protein dephosphorylation;hydrolase activity,0.000221239,0,0,0,0.000368732,0,0.000184366,0.000294985,0.0465116,0.0465116,NA,NA,NA,0,0.000110619,NA,NA,NA,NA,NA,0.0367261,0.000184366,0,NA,0.000110619,NA,0.000110619,0,Diversity_too_low_RioChoy
ENSAMXG00000001074,diaph2,diaphanous-related formin 2 [Source:ZFIN;Acc:ZDB-GENE-090115-1],female gamete generation;actin filament organization;establishment of mitotic spindle localization;epiboly involved in gastrulation with mouth forming second;cell migration involved in gastrulation;convergent extension involved in gastrulation;actin filament polymerization,0,0.000249128,0,0,0.001970377,0.000124564,0.001121076,0.001121076,0.115160167,0.1075009,NA,0.00619094,0.00619094,0.000124564,0.000124564,NA,NA,NA,NA,NA,0.105251,0.001121076,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000001192,AIFM3,"apoptosis-inducing factor, mitochondrion-associated, 3 [Source:HGNC Symbol;Acc:HGNC:26398]",cell redox homeostasis;cell;flavin adenine dinucleotide binding;oxidation-reduction process;oxidoreductase activity,0,0.000241022,0,0,0.000657332,0.000120511,0.000361533,0.000361533,0.162896,0.162896,NA,0.00619094,0.00619094,0.000120511,0.000120511,NA,NA,NA,NA,NA,0.149024,0.000361533,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000001464,NA,NA,vesicle-mediated transport;integral component of membrane;membrane,0,0,0,0,0.000548247,0,0.000274123,0.000274123,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000274123,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000001731,MAP1A (1 of 3),microtubule-associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835],nervous system development;microtubule;microtubule binding;microtubule cytoskeleton organization,0,0,0,0,0.005205112,0,0.003684807,0.003684807,0.2647784,0.251244525,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.24509685,0.003684807,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000002045,fam84a,"family with sequence similarity 84, member A [Source:ZFIN;Acc:ZDB-GENE-040426-1247]",NA,0,0,0,0,0.000248016,0,0.000127421,0.000124008,0.0465116,0.0139785,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0139785,0.000124378,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000002778,cfl2,cofilin 2 (muscle) [Source:ZFIN;Acc:ZDB-GENE-040426-1815],actin filament depolymerization;actin cytoskeleton;intracellular;actin binding,0.000200803,0,0,0,0.000334673,0,0.000167336,0.000267738,0.0465116,0.0465116,NA,NA,NA,0,0.000100402,NA,NA,NA,NA,NA,0.0367261,0.000167336,0,NA,0.000100402,NA,0.000100402,0,Diversity_too_low_RioChoy
ENSAMXG00000002932,NA,NA,ligase activity;nucleotide binding;ATP binding;metabolic process,0,0,0,0,0.001262629,0,0.000631313,0.000631313,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000631313,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003009,bean1,"brain expressed, associated with NEDD4, 1 [Source:ZFIN;Acc:ZDB-GENE-141216-52]",integral component of membrane;membrane,0,0,0,0,0.000294986,0,0.000147493,0.000147493,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000147493,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003046,NA,NA,NA,0,0,0,0,0.001063263,0,0.000584795,0.000584795,0.162896,0.162896,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.149024,0.000584795,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003170,thyn1,thymocyte nuclear protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1585],NA,0,0,0,0,0.000870776,0,0.000478927,0.000478927,0.162896,0.162896,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.149024,0.000478927,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003176,vps26b,VPS26 retromer complex component B [Source:ZFIN;Acc:ZDB-GENE-040426-2699],NA,0,0.000223789,0,0,0.000509685,0.000111894,0.000254842,0.000254842,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.000111894,0.000111894,NA,NA,NA,NA,NA,0.0367261,0.000254842,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003237,trmt2a (2 of 2),trm2 tRNA methyltransferase 2 homolog A (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-6876],tRNA (guanine-N7-)-methyltransferase activity;7-methylguanosine RNA capping;RNA methyltransferase activity;tRNA modification;protein-L-isoaspartate (D-aspartate) O-methyltransferase activity;RNA methylation;RNA processing;methyltransferase activity;cellular protein modification process;metabolic process,0,0.0002442,0,0,0.001043771,0.0001221,0.000555556,0.000555556,0.1047038,0.1047038,NA,0.00619094,0.00619094,0.0001221,0.0001221,NA,NA,NA,NA,NA,0.09287505,0.000555556,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003303,mylpfa,"myosin light chain, phosphorylatable, fast skeletal muscle a [Source:ZFIN;Acc:ZDB-GENE-990712-15]",calcium ion binding,0.000197239,0,0,0,0.000328732,0,0.000164366,0.000262985,0.0465116,0.0465116,NA,NA,NA,0,0.0000986,NA,NA,NA,NA,NA,0.0367261,0.000164366,0,NA,0.0000986,NA,0.0000986,0,Diversity_too_low_RioChoy
ENSAMXG00000003427,mxd1,MAX dimerization protein 1 [Source:ZFIN;Acc:ZDB-GENE-060526-246],NA,0,0,0,0,0.000688707,0,0.000344353,0.000344353,0.0465116,0.0367261,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000344353,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003646,NA,NA,protein binding,0,0.000281294,0,0,0.001227463,0.000147362,0.001687764,0.001687764,0.702439,0.702439,NA,NA,0.00619094,0.000140647,0.000140647,NA,NA,NA,NA,NA,0.686454,0.001768347,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000003885,NA,NA,NA,0,0,0,0,0.030303091,0,0.015151515,0.015151515,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.015151515,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000004687,rcor3 (2 of 2),REST corepressor 3 [Source:ZFIN;Acc:ZDB-GENE-050208-371],NA,0,0,0,0,0.00091,0,0.000500501,0.000500501,0.162896,0.162896,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.149024,0.000500501,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000005157,rps11,ribosomal protein S11 [Source:ZFIN;Acc:ZDB-GENE-040426-2701],ribonucleoprotein complex;translation;ribosome;structural constituent of ribosome;intracellular,0,0,0,0,0.000657464,0,0.000328731,0.000328731,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000328731,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000005225,NA,NA,"multicellular organismal development;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated",0,0.000292927,0,0,0.000469485,0.000155618,0.001408451,0.001408451,0.4892593,0.4892593,0.0625,0.0709761,0.0709761,0.000155618,0.000155618,NA,NA,NA,NA,NA,0.48208705,0.001408451,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000005861,BORCS6 (1 of 2),BLOC-1 related complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25939],NA,0,0,0,0,0.000846025,0,0.000423012,0.000423012,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000423012,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000006299,anapc11,APC11 anaphase promoting complex subunit 11 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-061013-383],protein binding;anaphase-promoting complex;ubiquitin-protein transferase activity;protein ubiquitination;metal ion binding;zinc ion binding,0,0,0,0,0.000631314,0,0.000315657,0.000315657,0.0465116,0.0367261,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000315657,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000006343,sec62,"SEC62 homolog, preprotein translocation factor [Source:ZFIN;Acc:ZDB-GENE-050913-83]","protein transporter activity;protein transport;ATPase activity, coupled to transmembrane movement of substances;transmembrane transport;ATP binding;transport;integral component of membrane;membrane",0,0.00029599,0,0,0.000702389,0.000154036,0.000394197,0.000394197,0.1220504,0.1220504,0,0.00926832,0.00926832,0.000154036,0.000154036,NA,NA,NA,NA,NA,0.1100834,0.000394197,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000006582,QRICH2,glutamine rich 2 [Source:HGNC Symbol;Acc:HGNC:25326],NA,0,0,0,0,0.000371596,0,0.001648207,0.001648207,0.674305367,0.6680573,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.666537633,0.001648207,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000006597,mfsd11,major facilitator superfamily domain containing 11 [Source:ZFIN;Acc:ZDB-GENE-050913-140],integral component of membrane;membrane,0,0.0000816,0,0,0.000244739,0.0000408,0.000734214,0.000734214,0.4892593,0.4892593,NA,0.00619094,0.00619094,0.0000408,0.0000408,NA,NA,NA,NA,NA,0.48208705,0.000734214,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000006740,nelfcd,negative elongation factor complex member C/D [Source:ZFIN;Acc:ZDB-GENE-040426-720],"negative regulation of transcription, DNA-templated;nucleus",0,0.000252637,0,0.000167345,0.000330613,0.000138543,0.00045719,0.000363674,0.643875,0.35642025,0.125,0.077725647,0.06559547,0.000232059,0.000138543,NA,NA,NA,NA,NA,0.628248,0.000363674,0.0000935,0.101986,0,NA,0.0000935,0.111111,Diversity_too_low_RioChoy
ENSAMXG00000006969,GNG10,"guanine nucleotide binding protein (G protein), gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]",heterotrimeric G-protein complex;plasma membrane;G-protein coupled receptor signaling pathway;signal transduction;signal transducer activity;membrane,0,0,0,0,0.000829189,0,0.000414594,0.000414594,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000414594,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000007481,pde11a,phosphodiesterase 11a [Source:ZFIN;Acc:ZDB-GENE-070912-207],"3',5'-cyclic-nucleotide phosphodiesterase activity;phosphoric diester hydrolase activity;metabolic process;signal transduction",0,0,0,0,0.000424089,0,0.000212044,0.000212044,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000212044,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000007834,ADAMDEC1 (2 of 2),"ADAM-like, decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]",metallopeptidase activity;metalloendopeptidase activity;proteolysis,0,0.000274348,0,0,0.000773036,0.000137174,0.00042517,0.00042517,0.162896,0.162896,NA,0.00619094,0.00619094,0.000137174,0.000137174,NA,NA,NA,NA,NA,0.13416,0.00042517,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000007837,cfl1l,"cofilin 1 (non-muscle), like [Source:ZFIN;Acc:ZDB-GENE-040426-2770]",actin filament depolymerization;actin cytoskeleton;intracellular;actin binding,0,0,0,0,0.001031994,0,0.000515996,0.000515996,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000515996,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000008147,scfd1 (1 of 2),sec1 family domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030116-3],vesicle docking involved in exocytosis;cell;vesicle-mediated transport,0.000239234,0,0,0,0.000978687,0,0.000598086,0.000717703,0.273128,0.273128,NA,NA,NA,0,0.000119617,NA,NA,NA,NA,NA,0.256798,0.000598086,0,NA,0.000119617,NA,0.000119617,0,Diversity_too_low_RioChoy
ENSAMXG00000008293,itga2.3,"integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor), tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-091204-176]",integral component of membrane;membrane,0.000124069,0,0,0,0.000735323,0,0.000430663,0.000425713,0.1266868,0.1266868,NA,NA,NA,0,0.000062,NA,NA,NA,NA,NA,0.12179405,0.000425713,0,NA,0.000062,NA,0.0000631,0,Diversity_too_low_RioChoy
ENSAMXG00000008353,HLF,hepatic leukemia factor [Source:HGNC Symbol;Acc:HGNC:4977],"nucleus;DNA binding;regulation of transcription, DNA-templated",0,0,0,0,0.001906483,0,0.001655629,0.001655629,0.2365309,0.239792733,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.227400067,0.001655629,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000009143,s100b,"S100 calcium binding protein, beta (neural) [Source:ZFIN;Acc:ZDB-GENE-040718-290]",calcium ion binding;metal ion binding;zinc ion binding,0,0,0,0,0.001067007,0,0.000586854,0.000586854,0.162896,0.162896,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.13416,0.000586854,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000009246,tmem141,transmembrane protein 141 [Source:ZFIN;Acc:ZDB-GENE-060929-272],NA,0,0,0,0,0.001344089,0,0.000672043,0.000672043,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000672043,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000009307,alad,aminolevulinate dehydratase [Source:ZFIN;Acc:ZDB-GENE-050417-123],porphyrin-containing compound biosynthetic process;porphobilinogen synthase activity;tetrapyrrole biosynthetic process;lyase activity;catalytic activity;metal ion binding,0.000100705,0.000125881,0,0,0.001510575,0.0000629,0.000923129,0.000973481,0.1289659,0.127334983,0.00784133,0.0148356,0.0148356,0.0000629,0.000113293,NA,NA,NA,NA,NA,0.1164344,0.000923129,0,NA,0.0000504,NA,0.0000504,0,Diversity_too_low_RioChoy
ENSAMXG00000009371,FIS1 (1 of 2),"fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]",mitochondrial fission,0,0,0,0,0.000740742,0,0.00037037,0.00037037,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0139785,0.00037037,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000009390,naa38,"N(alpha)-acetyltransferase 38, NatC auxiliary subunit [Source:ZFIN;Acc:ZDB-GENE-030131-7762]",NA,0,0,0,0,0.000564973,0,0.000282486,0.000282486,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000282486,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000009488,si:ch211-232m10.6,si:ch211-232m10.6 [Source:ZFIN;Acc:ZDB-GENE-060503-879],integral component of membrane;membrane,0,0,0,0.000169476,0.000596304,0,0.000387597,0.000298151,0.044065225,0.044065225,NA,NA,NA,0.0000894,0,NA,NA,NA,NA,NA,0.0367261,0.000298151,0.0000894,NA,0,NA,0.0000894,NA,Diversity_too_low_RioChoy
ENSAMXG00000009568,cry2,cryptochrome circadian clock 2 [Source:ZFIN;Acc:ZDB-GENE-010426-6],"nucleus;cytoplasm;negative regulation of transcription, DNA-templated;transcription factor complex;response to light stimulus;response to temperature stimulus",0,0,0,0,0.000578705,0,0.000289352,0.000289352,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000289352,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000009603,NA,NA,NA,0,0,0,0,0.001477035,0,0.000786164,0.000786164,0.1047038,0.1047038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.09287505,0.000786164,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000009645,rab42a,"RAB42, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-040426-1983]",nucleocytoplasmic transport;intracellular protein transport;protein transport;GTPase activity;small GTPase mediated signal transduction;intracellular;nucleotide binding;GTP binding;signal transduction;membrane,0,0.000280362,0,0.000140252,0.000697915,0.00015015,0.000447094,0.000371471,0.05933825,0.0638176,NA,2.34E-17,0.0123457,0.000225962,0.000148943,NA,NA,NA,NA,NA,0.0544455,0.000371471,0.0000701,NA,0,NA,0.0000701,0,Diversity_too_low_RioChoy
ENSAMXG00000009759,STAG3 (2 of 2),stromal antigen 3 [Source:HGNC Symbol;Acc:HGNC:11356],NA,0.000227273,0,0,0,0.000757577,0,0.000378788,0.000473485,0.0465116,0.0465116,NA,NA,NA,0,0.000113636,NA,NA,NA,NA,NA,0.03136675,0.000378788,0,NA,0.000113636,NA,0.000113636,0,Diversity_too_low_RioChoy
ENSAMXG00000009858,asip1,agouti signaling protein 1 [Source:ZFIN;Acc:ZDB-GENE-060215-1],hormone-mediated signaling pathway;extracellular region;receptor binding;nucleus;cytoplasm;regulation of myofibril size;response to heat;response to arsenic-containing substance,0,0,0,0,0.000451672,0,0.000225836,0.000225836,0.0465116,0.0367261,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000225836,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000010007,gcgb,glucagon b [Source:ZFIN;Acc:ZDB-GENE-040712-2],hormone activity;extracellular region,0,0,0,0,0.000870776,0,0.000478927,0.000478927,0.0909091,0.0909091,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0721649,0.000478927,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000010254,lef1,lymphoid enhancer-binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-990714-26],Wnt signaling pathway,0,0.000201653,0,0.0000907,0.000587052,0.000100827,0.000353629,0.000307503,0.058048933,0.061310767,NA,0.00619094,0.00619094,0.000146199,0.000100827,NA,NA,NA,NA,NA,0.044966133,0.000307503,0.0000454,NA,0,NA,0.0000454,0,Diversity_too_low_RioChoy
ENSAMXG00000010321,pdcd4a,programmed cell death 4a [Source:ZFIN;Acc:ZDB-GENE-040426-1920],binding,0,0.000286697,0,0,0.000420876,0.000143349,0.000210438,0.000210438,0.0465116,0.0465116,0.00784133,0.0148356,0.0148356,0.000143349,0.000143349,NA,NA,NA,NA,NA,0.0367261,0.000210438,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000010558,TPM2,tropomyosin 2 (beta) [Source:HGNC Symbol;Acc:HGNC:12011],NA,0,0,0,0,0.000507557,0,0.000310174,0.000310174,0.273128,0.273128,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.256798,0.000310174,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000010624,lyrm2,LYR motif containing 2 [Source:ZFIN;Acc:ZDB-GENE-040914-27],NA,0,0,0,0,0.001267908,0,0.00069735,0.00069735,0.162896,0.162896,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.149024,0.00069735,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000010627,PNPLA7 (2 of 3),patatin-like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768],metabolic process,0.000161812,0,0,0,0.001323919,0,0.000809061,0.000889968,0.156901733,0.156901733,NA,NA,NA,0,0.0000809,NA,NA,NA,NA,NA,0.1410165,0.000809061,0,NA,0.0000809,NA,0.0000809,NA,Diversity_too_low_RioChoy
ENSAMXG00000010758,NA,NA,NA,0,0,0,0,0.000621892,0,0.000310945,0.000310945,0.0465116,0.0465116,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000310945,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000010931,zic1,"zic family member 1 (odd-paired homolog, Drosophila) [Source:ZFIN;Acc:ZDB-GENE-000208-4]",nucleic acid binding;metal ion binding;embryonic retina morphogenesis in camera-type eye;brain development;hindbrain development;fourth ventricle development;cell proliferation in hindbrain;forebrain morphogenesis,0.0000722,0,0,0,0.000376435,0,0.001039231,0.001035197,0.650837,0.6618885,NA,NA,NA,0,0.0000365,NA,NA,NA,NA,NA,0.650837,0.001044114,0,NA,0.0000364,NA,0.0000362,NA,Diversity_too_low_RioChoy
ENSAMXG00000011117,NA,NA,NA,0,0,0,0,0.000757577,0,0.000378788,0.000378788,0.0465116,0.0367261,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.0367261,0.000378788,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
ENSAMXG00000011521,mgat4b,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B [Source:ZFIN;Acc:ZDB-GENE-040704-19]","transferase activity, transferring hexosyl groups;carbohydrate metabolic process;membrane",0,0,0,0,0.001006375,0,0.000922509,0.000922509,0.529332,0.529332,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.509039,0.000922509,0,NA,0,NA,0,NA,Diversity_too_low_RioChoy
