,Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon
1576,ENSAMXG00000019998,ENDOD1 (15 of 16),endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129],hydrolase activity;nucleic acid binding;metabolic process;metal ion binding,0.00144544,0.002823266,0.001080503,0,0.001096714,0.002799431,0.003619154,0,0.418158517,0.65764152,0.2197088,0.437092258,0.325719214,0.00573806,0.005249319,1.56454,-0.116443,NA,0.430288,-0.902013
1577,ENSAMXG00000020104,zgc:85858,zgc:85858 [Source:ZFIN;Acc:ZDB-GENE-040426-2333],endoplasmic reticulum;integral component of membrane;membrane,0.000520833,0.002995641,0,0,0.000868057,0.00462963,0.004774306,0,NA,0.932007,0.3794645,0.09128885,0.35173835,0.001736111,0.004484954,NA,-0.0264728,NA,0,0
1578,ENSAMXG00000020185,gsdf (3 of 3),gonadal somatic cell derived factor [Source:ZFIN;Acc:ZDB-GENE-101029-3],growth factor activity;extracellular region,0.000750432,0.003988628,0.001016326,0,0.001025291,0.005636985,0.010651629,0,0.1463201,0.8546256,0.4309165,0.320683673,0.29976999,0.004107793,0.004386106,0,0.610206,NA,-1.44071,1.28955
1579,ENSAMXG00000020194,frmd7,FERM domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-060825-67],extrinsic component of membrane;cytoskeletal protein binding;cytoskeleton;cytoplasm,0.000369529,0.001855095,0,0,0.00053476,0.002287886,0.003411765,0,0.298539214,0.651494982,0.289808841,0.21731164,0.153541631,0.0024947,0.001846681,NA,-0.745708,NA,-1.69369,-1.63248
1580,ENSAMXG00000020405,zgc:77056,zgc:77056 [Source:ZFIN;Acc:ZDB-GENE-030131-5248],NA,0.000748538,0.001161947,0,0.000222222,0.000909091,0.001234568,0.001777778,0,0.454873,0.790343,0.5375,0.451967,0.208052,0.001222222,0.001185185,NA,0,0,0,0
1581,ENSAMXG00000020575,ubp1,upstream binding protein 1 (LBP-1a) [Source:ZFIN;Acc:ZDB-GENE-060503-870],NA,0.000299923,0.000456555,0,0,0.000548215,0.001497821,0.001559576,0,0.55146215,0.6374869,0.571875,0.463379808,0.520078735,0.001497821,0.001460376,NA,NA,NA,NA,NA
1582,ENSAMXG00000020610,sdc3,syndecan 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9021],integral component of membrane;membrane;kidney development;embryonic retina morphogenesis in camera-type eye;establishment or maintenance of epithelial cell apical/basal polarity;bicellular tight junction;positive regulation of Notch signaling pathway;maintenance of epithelial cell apical/basal polarity;epiboly involved in gastrulation with mouth forming second;embryonic eye morphogenesis;establishment or maintenance of apical/basal cell polarity;protein complex;cellular protein complex localization;dorsal motor nucleus of vagus nerve development,0.000876029,0.00334235,0.000292946,0,0.000815735,0.002801295,0.002160186,0,0.49125305,0.739923667,0.19218196,0.321031133,0.312399659,0.005844677,0.005562472,NA,NA,NA,NA,NA
1583,ENSAMXG00000020615,pnp6,purine nucleoside phosphorylase 6 [Source:ZFIN;Acc:ZDB-GENE-040426-1800],"transferase activity, transferring pentosyl groups;purine-nucleoside phosphorylase activity;nucleobase-containing compound metabolic process;nucleoside metabolic process;catalytic activity;transferase activity, transferring glycosyl groups;transferase activity",0.00125797,0.000503369,0,0,0.001203369,0.000267415,0.005415162,0,0.25079132,0.761981667,0,0.0123457,0.6051378,0.000267415,0.006237465,NA,-0.684821,NA,0.621662,0.0217346
1585,ENSAMXG00000020880,gnl3,guanine nucleotide binding protein-like 3 (nucleolar) [Source:ZFIN;Acc:ZDB-GENE-030131-616],"GTP binding;cellular response to xenobiotic stimulus;exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);regulation of neuron differentiation;neural retina development;alcohol dehydrogenase (NAD) activity;alcohol metabolic process;ethanol metabolic process;regulation of exit from mitosis",0.000992913,0.00284144,7.60E-05,0.000341763,0.00143017,0.003377223,0.002810078,0,0.4086092,0.6500376,0.41166516,0.162485904,0.125598597,0.002426996,0.002491551,0,-0.450647,-1.86788,-1.08431,0.294295
1586,ENSAMXG00000020886,oscp1a (1 of 2),organic solute carrier partner 1a [Source:ZFIN;Acc:ZDB-GENE-080204-2],NA,0.00261102,0.003603066,0.007795266,0,0.001901365,0.007577402,0.002614379,0,0.0195122,0.702439,0.198327906,0.171936696,0.030667547,0.004150391,0.003087023,2.11854,-1.15884,NA,NA,0.757408
1587,ENSAMXG00000020910,hmox1a,heme oxygenase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-3102],heme oxidation;heme oxygenase (decyclizing) activity;oxidation-reduction process;cellular response to xenobiotic stimulus;response to hypoxia,0.000690251,0.001940545,0,0,0.000803715,0.002934629,0.001473477,0,0.3051201,0.777448,0.458355667,0.123809984,0.116775627,0.001517911,0.001639344,NA,NA,NA,NA,NA
1588,ENSAMXG00000020935,psma6l,"proteasome (prosome, macropain) subunit, alpha type, 6, like [Source:ZFIN;Acc:ZDB-GENE-010502-2]","proteolysis involved in cellular protein catabolic process;proteasome core complex, alpha-subunit complex;proteasome core complex;threonine-type endopeptidase activity;endopeptidase activity;proteasome complex;ubiquitin-dependent protein catabolic process;cytoplasm;hydrolase activity;peptidase activity;proteolysis;nucleus",0.000518397,0.000500702,0,0.000259198,0.000414542,0.000303998,0.001048792,0,0.3508824,0.695103,0.1875,0.62343,0.379074,0.000987992,0.001671987,NA,NA,NA,NA,NA
1589,ENSAMXG00000020941,hmgxb4a,HMG box domain containing 4a [Source:ZFIN;Acc:ZDB-GENE-070912-675],NA,0.000419245,0.001472454,0,0.000314305,0.001166466,0.000945762,0.003052949,0,0.54990345,0.69783912,0.1446065,0.379712268,0.332319342,0.002760538,0.002604919,NA,NA,NA,NA,NA
1590,ENSAMXG00000021002,krit1,"KRIT1, ankyrin repeat containing [Source:ZFIN;Acc:ZDB-GENE-030131-555]",protein binding;cytoskeleton;vasculogenesis;blood vessel morphogenesis;vacuole organization;heart development;blood vessel development;heart morphogenesis;blood vessel lumenization;negative regulation of endothelial cell differentiation;endothelial cell morphogenesis,0.00060191,0.001280115,5.00E-05,0,0.000593509,0.001648129,0.002063635,0,0.446088867,0.657959457,0.359613222,0.365721748,0.305564263,0.002126169,0.001518335,NA,NA,NA,NA,NA
1591,ENSAMXG00000021292,slc38a6 (2 of 2),"solute carrier family 38, member 6 [Source:ZFIN;Acc:ZDB-GENE-050522-51]",integral component of membrane;membrane,0.00049505,0.000550054,0,0.00049505,0.001162616,0.000275028,0.007384488,0,0.5097255,0.74076375,NA,0.708448985,0.318987627,0.007191969,0.002750275,NA,NA,NA,NA,NA
1593,ENSAMXG00000021396,si:ch211-152f22.4,si:ch211-152f22.4 [Source:ZFIN;Acc:ZDB-GENE-130603-60],protein dimerization activity;nucleic acid binding,0.001030928,0.002099336,0,0.000193299,0.001260166,0.001959837,0.00356292,0,0.452100429,0.78761,0.268886511,0.331819245,0.390047638,0.003198382,0.005245919,NA,NA,NA,NA,NA
1594,ENSAMXG00000021444,lgmn,legumain [Source:ZFIN;Acc:ZDB-GENE-021030-1],peptidase activity;proteolysis;tissue regeneration;axon regeneration,0.001930519,0.002472809,0.000320339,0.000632411,0.000888441,0.00360123,0.004166667,0,0.563550886,0.858434333,0.438838,0.372878557,0.209414835,0.004773825,0.003491436,NA,NA,NA,NA,NA
1595,ENSAMXG00000021469,srpx2,"sushi-repeat containing protein, X-linked 2 [Source:ZFIN;Acc:ZDB-GENE-110411-231]",cell motility;single organismal cell-cell adhesion;angiogenesis,0.000149477,0.001875786,0,0,0.001274002,0.001660854,0.004004004,0,0.32065905,0.660329525,0.20948375,0.28521845,0.2034037,0.001993024,0.001635941,NA,NA,NA,NA,NA
1596,ENSAMXG00000021510,foxa3,forkhead box A3 [Source:ZFIN;Acc:ZDB-GENE-980526-423],"protein domain specific binding;transcription factor binding;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding;DNA binding;regulation of transcription, DNA-templated;nucleus;brain development;neural plate anterior/posterior regionalization;floor plate development;axial mesoderm morphogenesis;hatching gland development",0.00109354,0.000830427,0,0.000641614,0.000232029,0.00124564,0.002994725,0,0.44958325,0.7389464,0.3609375,0.549759449,0.405316005,0.003894702,0.00266567,NA,-0.133676,-1.1974,1.95053,0
1598,ENSAMXG00000021610,PLD5,"phospholipase D family, member 5 [Source:HGNC Symbol;Acc:HGNC:26879]",catalytic activity;metabolic process,0.000540196,0.000964321,0,0.000213828,0.000572775,0.000673161,0.002680694,0,0.2808556,0.73942332,0.269047667,0.420771,0.5430514,0.001393839,0.002142235,NA,NA,NA,NA,NA
1599,ENSAMXG00000024540,rhag,Rh-associated glycoprotein [Source:ZFIN;Acc:ZDB-GENE-030131-8229],ammonium transmembrane transport;ammonium transport;ammonium transmembrane transporter activity;integral component of membrane;membrane;urea transport,0.000519868,0.002117551,0,0,0.000444944,0.00123894,0.001674395,0,0.57940275,0.735045,0.110783319,0.194066687,0.197700519,0.002770334,0.002961758,NA,-1.00165,NA,NA,-0.381751
1601,ENSAMXG00000024810,ERRFI1 (2 of 2),ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185],NA,0.000522045,0.002141033,0,0,0.001133974,0.002256967,0.001728284,0,0.4331883,0.650028333,0.3624375,0.402965814,0.351239771,0.002820538,0.002744142,NA,NA,NA,NA,NA
1603,ENSAMXG00000025148,STX19,syntaxin 19 [Source:HGNC Symbol;Acc:HGNC:19300],protein binding;vesicle-mediated transport;integral component of membrane;membrane,0,0.001164787,0,0.000113379,0.000755859,0.00063663,0.004289494,0,0.0465116,0.75440992,0.063078667,0.164722936,0.407934835,0.001252115,0.004037991,NA,NA,NA,NA,NA
1604,ENSAMXG00000025160,ier2,immediate early response 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9126],nucleus;determination of left/right symmetry;protein binding;cilium morphogenesis;Kupffer's vesicle development;convergent extension,0.000917385,0.000400916,0,0,0.000287357,0.000214777,0.003591954,0,0.458777325,0.682170533,0.0820124,0.0917837,0.893646,0.000214777,0.006176021,NA,NA,NA,NA,NA
1605,ENSAMXG00000025193,MFSD3,major facilitator superfamily domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25157],transmembrane transport;integral component of membrane;membrane;dorsal/ventral pattern formation;angiogenesis;liver development,0.001814634,0.003056465,0,0.002588399,0.001091315,0.004239221,0.004494247,0,0.5658193,0.640207,0.350342604,0.229307522,0.33946156,0.003554649,0.003899784,NA,0.143443,1.10988,-1.18349,-0.338777
1606,ENSAMXG00000025284,si:dkey-12e7.1,si:dkey-12e7.1 [Source:ZFIN;Acc:ZDB-GENE-050419-173],protein binding,0.000949243,0.00114529,0,0,0.000305811,0.000866463,0.001681957,0,0.3456775,0.932007,0.3553385,0.25684698,0.00619094,0.000866463,0.001009174,NA,0.220315,NA,1.9458,-1.45138
1607,ENSAMXG00000025384,TDRD6 (2 of 2),tudor domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21339],NA,0.006679486,0.003032692,5.69E-05,0.000746448,0.009765033,0.002600195,0.01461798,0,0.168799797,0.652971622,0.291157645,0.460653144,0.563458044,0.005686652,0.015388474,-1.45332,0.513643,-2.52907,0.0471198,1.91473
1608,ENSAMXG00000025589,gpr17,G protein-coupled receptor 17 [Source:ZFIN;Acc:ZDB-GENE-100922-133],G-protein coupled receptor signaling pathway;G-protein coupled receptor activity;integral component of membrane;membrane,0.002514916,0.00227671,0,0,0.000785745,0.002717982,0.002690802,0,0.354369617,0.6920024,0.3308258,0.381881111,0.202600429,0.003750815,0.003059844,NA,NA,NA,NA,NA
1609,ENSAMXG00000025633,TMEM74 (2 of 2),transmembrane protein 74 [Source:HGNC Symbol;Acc:HGNC:26409],autophagy;integral component of membrane;membrane,0.002705598,0.002309195,0,0.000581248,0.000867958,0.00385147,0.003102947,0,0.2285344,0.772127,0.413633272,0.301005818,0.185974187,0.003878439,0.003453681,NA,-0.96798,-1.1581,0.421974,0.153065
1610,ENSAMXG00000025663,CATSPER3,"cation channel, sperm associated 3 [Source:HGNC Symbol;Acc:HGNC:20819]",ion transmembrane transport;ion channel activity;transmembrane transport;ion transport;transport;integral component of membrane;membrane,0.00026213,0.001097836,0,0.000370066,0.000325521,0.000651042,0.002734375,0,0.036499233,0.67974915,0.15,0.37884099,0.259298357,0.002408854,0.001774089,NA,-0.0999624,-0.768572,0,-1.45138
1612,ENSAMXG00000025784,smim15,small integral membrane protein 15 [Source:ZFIN;Acc:ZDB-GENE-070410-48],integral component of membrane;membrane;muscle cell cellular homeostasis;chordate embryonic development;regulation of autophagy;locomotory behavior;neuromuscular junction development;somatic muscle development;skeletal muscle fiber development,0.003730937,0.004268973,0,0,0.000789891,0.000279174,0.004344392,0,0.124416,0.927448,NA,0.514881,0.415504,0.005255255,0.007232927,NA,NA,NA,NA,NA
1613,ENSAMXG00000025789,pop7,"POP7 homolog, ribonuclease P/MRP subunit [Source:ZFIN;Acc:ZDB-GENE-041010-88]","ribonuclease P activity;tRNA processing;RNA phosphodiester bond hydrolysis, endonucleolytic;RNA phosphodiester bond hydrolysis;nucleic acid binding;nucleus",0.000453515,0.000950381,0.000474263,0,0.001305574,0.002535273,0.004913076,0,0.487979,0.735045,0.33855111,0.692051,0.505479,0.004771353,0.002517952,NA,NA,NA,NA,NA
1614,ENSAMXG00000025854,GEMIN7,gem (nuclear organelle) associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045],SMN complex,0.003319225,0.008896152,0,0.000785634,0.003940927,0.009960718,0.01437991,0,0.5188481,0.7043912,0.35041663,0.3884,0.23971859,0.009081556,0.008613917,NA,NA,NA,NA,NA
1615,ENSAMXG00000025855,nxph1,neurexophilin 1 [Source:ZFIN;Acc:ZDB-GENE-040718-231],NA,0.001267671,0.002494739,0.001056013,0.000940721,0.000592304,0.002649534,0.004530382,0,0.348427533,0.66330392,0.27492025,0.36037349,0.091299413,0.003535274,0.002181539,NA,NA,NA,NA,NA
1616,ENSAMXG00000025889,rab9a,"RAB9A, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-060825-293]",nucleocytoplasmic transport;intracellular protein transport;protein transport;GTPase activity;small GTPase mediated signal transduction;intracellular;nucleotide binding;GTP binding;signal transduction;membrane,0.000822935,0.003020912,0,0.000687285,0.000859108,0.005631921,0.005025773,0,0.44548495,0.6922874,0.62344732,0.592419588,0.391371007,0.005689194,0.004620084,NA,NA,NA,NA,NA
1617,ENSAMXG00000025961,cdca4,cell division cycle associated 4 [Source:ZFIN;Acc:ZDB-GENE-030131-1695],NA,0.00185612,0.000954286,0,0,0.000788956,0.000484878,0.003353057,0,0.36020782,0.7055071,0.003920665,0.489806655,0.343548143,0.004939185,0.003833005,NA,NA,NA,NA,NA
1618,ENSAMXG00000026003,rnf183,ring finger protein 183 [Source:ZFIN;Acc:ZDB-GENE-060929-1090],protein binding;metal ion binding;zinc ion binding;integral component of membrane;membrane,0.00154926,0.001346858,0,0.00043809,0.000981547,0.000883109,0.005162937,0,0.2351588,0.721371167,0.200199443,0.419630508,0.227417847,0.002703918,0.001950599,NA,-0.00567013,-0.768572,NA,0.754734
1619,ENSAMXG00000026019,ELFN1 (2 of 2),extracellular leucine-rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33154],protein binding;integral component of membrane;membrane;vasculogenesis;artery development,0.002206555,0.000524825,8.85E-05,0,0.000358578,0.000890087,0.003549914,0,0.263347493,0.675688992,0.349599666,0.690846416,0.340545509,0.004473938,0.002668206,NA,NA,NA,NA,NA
1620,ENSAMXG00000026039,IRGC (8 of 8),"immunity-related GTPase family, cinema [Source:HGNC Symbol;Acc:HGNC:28835]",small GTPase mediated signal transduction;GTP binding;integral component of membrane;membrane,0.000406295,0.001079417,0,0,0.000443657,0.001879375,0.00170068,0,0.514831533,0.636841867,0.569921443,0.196281804,0.157127249,0.001879375,0.00173149,NA,NA,NA,NA,NA
1621,ENSAMXG00000026067,olig1,oligodendrocyte transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-050107-2],"protein dimerization activity;regulation of transcription, DNA-templated;transcription, DNA-templated;transcription factor activity, sequence-specific DNA binding;oligodendrocyte development",0.001026252,0.001560921,0,0,0.00119077,0.000922162,0.002710027,0,0.32292791,0.683616,0.087253915,0.12720203,0.051757363,0.001373833,0.00132544,NA,NA,NA,NA,NA
1622,ENSAMXG00000000027,zgc:100829,zgc:100829 [Source:ZFIN;Acc:ZDB-GENE-040801-54],NA,0.000114666,0.003455822,0.000147427,0,0.001058553,0.004273347,0.002346194,0,0.752947333,0.781486333,0.264253828,0.329274726,0.323038111,0.00494496,0.004887628,NA,NA,NA,NA,NA
1623,ENSAMXG00000000095,MMP16 (1 of 2),matrix metallopeptidase 16 (membrane-inserted) [Source:HGNC Symbol;Acc:HGNC:7162],extracellular matrix;metallopeptidase activity;metalloendopeptidase activity;calcium ion binding;hydrolase activity;peptidase activity;proteolysis;metal ion binding;zinc ion binding;integral component of membrane;membrane,0.000281139,0.001461716,6.12E-05,0.00056422,0.000518001,0.001474172,0.002060779,0,0.829006,0.681072,0.204414551,0.126427087,0.14120218,0.001423685,0.001449297,NA,NA,NA,NA,NA
1624,ENSAMXG00000000111,cremb,cAMP responsive element modulator b [Source:ZFIN;Acc:ZDB-GENE-050417-150],"transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated",0,0.001450225,0,0,0.001611863,0.003883823,0.00177305,0,0.643875,0.643875,0.578125,0.08821147,0.08821147,0.000844309,0.000844309,NA,NA,NA,NA,NA
1625,ENSAMXG00000000126,tmem56a,transmembrane protein 56a [Source:ZFIN;Acc:ZDB-GENE-090402-1],integral component of membrane;membrane,0.000383142,0.002437415,0,0,0.000387011,0.001419044,0.001064283,0,0.862043,0.862043,0.145,0.202081865,0.203844711,0.002412374,0.00244785,NA,NA,NA,NA,NA
1626,ENSAMXG00000000205,atp1b4,"ATPase, Na+/K+ transporting, beta 4 polypeptide [Source:ZFIN;Acc:ZDB-GENE-070412-1]",sodium ion transport;sodium:potassium-exchanging ATPase complex;potassium ion transport;ion transport;transport;integral component of membrane;membrane,0.000191205,0.001986502,0,0,0.000464859,0.002184247,0.002237136,0,0.655879,0.792560667,0.262117904,0.346351968,0.262486631,0.003618281,0.002590557,NA,-0.394329,NA,-1.51284,0.0835393
1627,ENSAMXG00000000216,ptpn2a,"protein tyrosine phosphatase, non-receptor type 2, a [Source:ZFIN;Acc:ZDB-GENE-040426-1196]",peptidyl-tyrosine dephosphorylation;phosphatase activity;protein tyrosine phosphatase activity;dephosphorylation;protein dephosphorylation;phosphoprotein phosphatase activity;hydrolase activity;integral component of membrane;membrane,0.000161943,0.002083696,0,0,0.000470391,0.00272717,0.002178649,0,0.881177,0.903151667,0.402460143,0.292082422,0.280712662,0.00272717,0.002790148,NA,NA,NA,NA,NA
1629,ENSAMXG00000000337,apbb1ip,"amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein [Source:ZFIN;Acc:ZDB-GENE-040426-1318]",NA,0,0.002046129,0.000496031,0,0.000744049,0.004770861,0.004092262,0,0.927448,0.932007,0.441851665,0.00674107,0.009072493,0.001023065,0.001023065,NA,NA,NA,NA,NA
1631,ENSAMXG00000000552,dlx2b,distal-less homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-980526-18],"sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated",0.000240385,0.000817975,0,0.000738436,0.000670421,0.000408988,0.002704031,0,0.608795,0.680463333,0,0.119189284,0.183286484,0.00120285,0.001477364,NA,-2.00972,0.195674,-1.51284,0
1632,ENSAMXG00000000593,galk2,galactokinase 2 [Source:ZFIN;Acc:ZDB-GENE-041114-143],"carbohydrate phosphorylation;galactose metabolic process;galactokinase activity;phosphotransferase activity, alcohol group as acceptor;cytoplasm;phosphorylation;kinase activity;nucleotide binding;transferase activity;ATP binding;metabolic process",7.36E-05,0.00128505,0,0,0.001093409,0.000777287,0.00245459,0,0.6718018,0.6920764,0.171875,0.508925192,0.508925192,0.003886434,0.003923253,NA,NA,NA,NA,NA
